id,week_offset,week_label,rank,title,artist,likes,crawled_at
686,0,2026.05.11 ~ 2026.05.17,86,하루에 하루만 더 (Stick With You),투모로우바이투게더,27778,2026-05-26 15:47:04
687,0,2026.05.11 ~ 2026.05.17,87,Dynamite,방탄소년단,465799,2026-05-26 15:47:04
688,0,2026.05.11 ~ 2026.05.17,88,Hype Boy,NewJeans,315852,2026-05-26 15:47:04
689,0,2026.05.11 ~ 2026.05.17,89,FYA,방탄소년단,26520,2026-05-26 15:47:04
690,0,2026.05.11 ~ 2026.05.17,90,인사,범진,163553,2026-05-26 15:47:04
691,0,2026.05.11 ~ 2026.05.17,91,Aliens,방탄소년단,25406,2026-05-26 15:47:04
692,0,2026.05.11 ~ 2026.05.17,92,Like Animals,방탄소년단,27031,2026-05-26 15:47:04
693,0,2026.05.11 ~ 2026.05.17,93,XOXZ,IVE (아이브),55998,2026-05-26 15:47:04
694,0,2026.05.11 ~ 2026.05.17,94,눈사람,정승환,309981,2026-05-26 15:47:04
695,0,2026.05.11 ~ 2026.05.17,95,떠나가요\, 떠나지마요 : 시대를 초월한 마음,"순순희(기태)\, 백예슬",6249,2026-05-26 15:47:04
696,0,2026.05.11 ~ 2026.05.17,96,Merry Go Round,방탄소년단,24222,2026-05-26 15:47:04
697,0,2026.05.11 ~ 2026.05.17,97,TOO BAD (feat. Anderson .Paak),G-DRAGON,156073,2026-05-26 15:47:04
698,0,2026.05.11 ~ 2026.05.17,98,One More Night,방탄소년단,23020,2026-05-26 15:47:04
699,0,2026.05.11 ~ 2026.05.17,99,한번 더 이별,이창섭,33668,2026-05-26 15:47:04
700,0,2026.05.11 ~ 2026.05.17,100,Supernova,aespa,187748,2026-05-26 15:47:04
701,0,2026.05.18 ~ 2026.05.24,1,REDRED,CORTIS (코르티스),44342,2026-05-26 15:47:04
702,0,2026.05.18 ~ 2026.05.24,2,소문의 낙원,AKMU (악뮤),74301,2026-05-26 15:47:04
703,0,2026.05.18 ~ 2026.05.24,3,It′s Me,아일릿(ILLIT),29586,2026-05-26 15:47:04
704,0,2026.05.18 ~ 2026.05.24,4,기쁨\, 슬픔\, 아름다운 마음,AKMU (악뮤),79260,2026-05-26 15:47:04
705,0,2026.05.18 ~ 2026.05.24,5,RUDE!,Hearts2Hearts (하츠투하츠),63368,2026-05-26 15:47:04
706,0,2026.05.18 ~ 2026.05.24,6,캐치 캐치,YENA (최예나),34066,2026-05-26 15:47:04
707,0,2026.05.18 ~ 2026.05.24,7,사랑하게 될 거야,한로로,134530,2026-05-26 15:47:04
708,0,2026.05.18 ~ 2026.05.24,8,Drowning,WOODZ,300622,2026-05-26 15:47:04
709,0,2026.05.18 ~ 2026.05.24,9,BANG BANG,IVE (아이브),64209,2026-05-26 15:47:04
710,0,2026.05.18 ~ 2026.05.24,10,404 (New Era),KiiiKiii (키키),66002,2026-05-26 15:47:04
711,0,2026.05.18 ~ 2026.05.24,11,0+0,한로로,106523,2026-05-26 15:47:04
712,0,2026.05.18 ~ 2026.05.24,12,Good Goodbye,화사 (HWASA),119761,2026-05-26 15:47:04
713,0,2026.05.18 ~ 2026.05.24,13,Heavy Serenade,NMIXX,34875,2026-05-26 15:47:04
714,0,2026.05.18 ~ 2026.05.24,14,타임캡슐,다비치,72432,2026-05-26 15:47:04
715,0,2026.05.18 ~ 2026.05.24,15,Popcorn,도경수(D.O.),82183,2026-05-26 15:47:04
716,0,2026.05.18 ~ 2026.05.24,16,너에게 닿기를,10CM,151016,2026-05-26 15:47:04
717,0,2026.05.18 ~ 2026.05.24,17,멸종위기사랑,이찬혁,99361,2026-05-26 15:47:04
718,0,2026.05.18 ~ 2026.05.24,18,Blue Valentine,NMIXX,116957,2026-05-26 15:47:04
719,0,2026.05.18 ~ 2026.05.24,19,"어떻게 이별까지 사랑하겠어\, 널 사랑하는 거지",AKMU (악뮤),497436,2026-05-26 15:47:04
720,0,2026.05.18 ~ 2026.05.24,20,SWIM,방탄소년단,60889,2026-05-26 15:47:04
721,0,2026.05.18 ~ 2026.05.24,21,어제보다 슬픈 오늘,우디 (Woody),85786,2026-05-26 15:47:04
722,0,2026.05.18 ~ 2026.05.24,22,그대 작은 나의 세상이 되어,카더가든,83793,2026-05-26 15:47:04
723,0,2026.05.18 ~ 2026.05.24,23,뛰어(JUMP),BLACKPINK,97001,2026-05-26 15:47:04
724,0,2026.05.18 ~ 2026.05.24,24,Golden,"HUNTR/X\, EJAE\, AUDREY NUNA\, REI AMI\, KPop Demon Hunters Cast",192148,2026-05-26 15:47:04
725,0,2026.05.18 ~ 2026.05.24,25,너의 모든 순간,성시경,323978,2026-05-26 15:47:04
726,0,2026.05.18 ~ 2026.05.24,26,모르시나요(PROD.로코베리),조째즈,107849,2026-05-26 15:47:04
727,0,2026.05.18 ~ 2026.05.24,27,내게 사랑이 뭐냐고 물어본다면,로이킴,97854,2026-05-26 15:47:04
728,0,2026.05.18 ~ 2026.05.24,28,toxic till the end,로제 (ROSÉ),155503,2026-05-26 15:47:04
729,0,2026.05.18 ~ 2026.05.24,29,소나기,이클립스 (ECLIPSE),196586,2026-05-26 15:47:04
730,0,2026.05.18 ~ 2026.05.24,30,Whiplash,aespa,153495,2026-05-26 15:47:04
731,0,2026.05.18 ~ 2026.05.24,31,천상연,이창섭,146871,2026-05-26 15:47:04
732,0,2026.05.18 ~ 2026.05.24,32,WDA (Whole Different Animal) (Feat. G-DRAGON),aespa,16250,2026-05-26 15:47:04
733,0,2026.05.18 ~ 2026.05.24,33,청춘만화,이무진,101491,2026-05-26 15:47:04
734,0,2026.05.18 ~ 2026.05.24,34,HAPPY,DAY6 (데이식스),214995,2026-05-26 15:47:04
735,0,2026.05.18 ~ 2026.05.24,35,Body to Body,방탄소년단,46266,2026-05-26 15:47:04
736,0,2026.05.18 ~ 2026.05.24,36,HOME SWEET HOME (feat. 태양\, 대성),G-DRAGON,230279,2026-05-26 15:47:04
737,0,2026.05.18 ~ 2026.05.24,37,한 페이지가 될 수 있게,DAY6 (데이식스),368484,2026-05-26 15:47:04
738,0,2026.05.18 ~ 2026.05.24,38,그대만 있다면 (여름날 우리 X 너드커넥션 (Nerd Connection)),너드커넥션 (Nerd Connection),173241,2026-05-26 15:47:04
739,0,2026.05.18 ~ 2026.05.24,39,like JENNIE,제니 (JENNIE),110573,2026-05-26 15:47:04
740,0,2026.05.18 ~ 2026.05.24,40,TICK TOCK (Feat. ZICO) (Prod. by ZICO\, Crush),김하온 (HAON)\, Nosun\, Raf Sandou\, Marv\, 정준혁,39119,2026-05-26 15:47:04
741,0,2026.05.18 ~ 2026.05.24,41,BLACKHOLE,IVE (아이브),39132,2026-05-26 15:47:04
742,0,2026.05.18 ~ 2026.05.24,42,주저하는 연인들을 위해,잔나비,454223,2026-05-26 15:47:04
743,0,2026.05.18 ~ 2026.05.24,43,사랑인가 봐,멜로망스,237136,2026-05-26 15:47:04
744,0,2026.05.18 ~ 2026.05.24,44,모든 날\, 모든 순간 (Every day\, Every Moment),폴킴,437967,2026-05-26 15:47:04
745,0,2026.05.18 ~ 2026.05.24,45,나는 반딧불,황가람,158947,2026-05-26 15:47:04
746,0,2026.05.18 ~ 2026.05.24,46,예뻤어,DAY6 (데이식스),381251,2026-05-26 15:47:04
747,0,2026.05.18 ~ 2026.05.24,47,사랑은 봄비처럼...이별은 겨울비처럼...,임현정,69381,2026-05-26 15:47:04
748,0,2026.05.18 ~ 2026.05.24,48,갑자기,아이오아이 (I.O.I),15245,2026-05-26 15:47:04
749,0,2026.05.18 ~ 2026.05.24,49,Love Love Love (Feat. Yoong Jin Of Casker),에픽하이 (EPIK HIGH),123779,2026-05-26 15:47:04
750,0,2026.05.18 ~ 2026.05.24,50,청혼하지 않을 이유를 못 찾았어,이무진,73993,2026-05-26 15:47:04
751,0,2026.05.18 ~ 2026.05.24,51,SPAGHETTI (feat. j-hope of BTS),LE SSERAFIM (르세라핌)\, j-hope,51260,2026-05-26 15:47:04
752,0,2026.05.18 ~ 2026.05.24,52,FAMOUS,ALLDAY PROJECT,131649,2026-05-26 15:47:04
753,0,2026.05.18 ~ 2026.05.24,53,첫 만남은 계획대로 되지 않아,TWS (투어스),174982,2026-05-26 15:47:04
754,0,2026.05.18 ~ 2026.05.24,54,눈을 감아도(2026),순순희(지환),13439,2026-05-26 15:47:04
755,0,2026.05.18 ~ 2026.05.24,55,Welcome to the Show,DAY6 (데이식스),199563,2026-05-26 15:47:04
756,0,2026.05.18 ~ 2026.05.24,56,오늘만 I LOVE YOU,BOYNEXTDOOR,186448,2026-05-26 15:47:04
757,0,2026.05.18 ~ 2026.05.24,57,APT.,로제 (ROSÉ)\, Bruno Mars,221041,2026-05-26 15:47:04
758,0,2026.05.18 ~ 2026.05.24,58,Flower,오반(OVAN),87181,2026-05-26 15:47:04
759,0,2026.05.18 ~ 2026.05.24,59,달리 표현할 수 없어요,로이킴,41973,2026-05-26 15:47:04
760,0,2026.05.18 ~ 2026.05.24,60,시작의 아이 ❍,"박다혜\, 마크툽 (MAKTUB)",71470,2026-05-26 15:47:04
761,0,2026.05.18 ~ 2026.05.24,61,KISS KISS KISS (Feat. 선우 (THE BOYZ)) (Prod. by Hukky Shibaseki),"NOWIMYOUNG (나우아임영)\, Royal 44",30182,2026-05-26 15:47:04
762,0,2026.05.18 ~ 2026.05.24,62,STYLE,Hearts2Hearts (하츠투하츠),60831,2026-05-26 15:47:04
763,0,2026.05.18 ~ 2026.05.24,63,Seven (feat. Latto) - Clean Ver.,정국,231559,2026-05-26 15:47:04
764,0,2026.05.18 ~ 2026.05.24,64,다정히 내 이름을 부르면,"경서예지\, 전건호",223789,2026-05-26 15:47:04
765,0,2026.05.18 ~ 2026.05.24,65,REBEL HEART,IVE (아이브),120777,2026-05-26 15:47:04
766,0,2026.05.18 ~ 2026.05.24,66,ONE MORE TIME,ALLDAY PROJECT,61414,2026-05-26 15:47:04
767,0,2026.05.18 ~ 2026.05.24,67,Love wins all,아이유,223529,2026-05-26 15:47:04
768,0,2026.05.18 ~ 2026.05.24,68,헤어지자 말해요,박재정,194185,2026-05-26 15:47:04
769,0,2026.05.18 ~ 2026.05.24,69,봄날,방탄소년단,509159,2026-05-26 15:47:04
770,0,2026.05.18 ~ 2026.05.24,70,OVERDRIVE,TWS (투어스),44529,2026-05-26 15:47:04
771,0,2026.05.18 ~ 2026.05.24,71,2.0,방탄소년단,29895,2026-05-26 15:47:04
772,0,2026.05.18 ~ 2026.05.24,72,Die With A Smile,Lady Gaga\, Bruno Mars,136070,2026-05-26 15:47:04
773,0,2026.05.18 ~ 2026.05.24,73,Magnetic,아일릿(ILLIT),146163,2026-05-26 15:47:04
774,0,2026.05.18 ~ 2026.05.24,74,봄 내음보다 너를,김나영,129674,2026-05-26 15:47:04
775,0,2026.05.18 ~ 2026.05.24,75,FOCUS,Hearts2Hearts (하츠투하츠),43462,2026-05-26 15:47:04
776,0,2026.05.18 ~ 2026.05.24,76,Hooligan,방탄소년단,31309,2026-05-26 15:47:04
777,0,2026.05.18 ~ 2026.05.24,77,사랑은 늘 도망가,임영웅,237670,2026-05-26 15:47:04
778,0,2026.05.18 ~ 2026.05.24,78,Never Ending Story,아이유,86574,2026-05-26 15:47:04
779,0,2026.05.18 ~ 2026.05.24,79,에피소드,이무진,142745,2026-05-26 15:47:04
780,0,2026.05.18 ~ 2026.05.24,80,Soda Pop,"KPop Demon Hunters Cast\, Danny Chung\, Saja Boys\, Andrew Choi\, Neckwav\, Kevin Woo\, samUIL Lee",116522,2026-05-26 15:47:04
781,0,2026.05.18 ~ 2026.05.24,81,NOT CUTE ANYMORE,아일릿(ILLIT),48184,2026-05-26 15:47:04
782,0,2026.05.18 ~ 2026.05.24,82,I AM,IVE (아이브),238663,2026-05-26 15:47:04
783,0,2026.05.18 ~ 2026.05.24,83,Flashback,엔플라잉 (N.Flying),57623,2026-05-26 15:47:04
784,0,2026.05.18 ~ 2026.05.24,84,시작의 아이,마크툽 (MAKTUB),85919,2026-05-26 15:47:04
785,0,2026.05.18 ~ 2026.05.24,85,Hype Boy,NewJeans,315852,2026-05-26 15:47:04
786,0,2026.05.18 ~ 2026.05.24,86,Ode to Love,NCT WISH,36144,2026-05-26 15:47:04
787,0,2026.05.18 ~ 2026.05.24,87,Dynamite,방탄소년단,465799,2026-05-26 15:47:04
788,0,2026.05.18 ~ 2026.05.24,88,이 밤을 빌려 말해요,PLAVE,31251,2026-05-26 15:47:04
789,0,2026.05.18 ~ 2026.05.24,89,하루에 하루만 더 (Stick With You),투모로우바이투게더,27778,2026-05-26 15:47:04
790,0,2026.05.18 ~ 2026.05.24,90,FYA,방탄소년단,26520,2026-05-26 15:47:04
791,0,2026.05.18 ~ 2026.05.24,91,인사,범진,163553,2026-05-26 15:47:04
792,0,2026.05.18 ~ 2026.05.24,92,Aliens,방탄소년단,25406,2026-05-26 15:47:04
793,0,2026.05.18 ~ 2026.05.24,93,Like Animals,방탄소년단,27031,2026-05-26 15:47:04
794,0,2026.05.18 ~ 2026.05.24,94,떠나가요\, 떠나지마요 : 시대를 초월한 마음,"순순희(기태)\, 백예슬",6249,2026-05-26 15:47:04
795,0,2026.05.18 ~ 2026.05.24,95,눈사람,정승환,309981,2026-05-26 15:47:04
796,0,2026.05.18 ~ 2026.05.24,96,TOO BAD (feat. Anderson .Paak),G-DRAGON,156073,2026-05-26 15:47:04
797,0,2026.05.18 ~ 2026.05.24,97,XOXZ,IVE (아이브),55998,2026-05-26 15:47:04
798,0,2026.05.18 ~ 2026.05.24,98,Merry Go Round,방탄소년단,24222,2026-05-26 15:47:04
799,0,2026.05.18 ~ 2026.05.24,99,One More Night,방탄소년단,23020,2026-05-26 15:47:04
800,0,2026.05.18 ~ 2026.05.24,100,Supernova,aespa,187748,2026-05-26 15:47:04
